"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
NA,4.3,0.3,1.5,0.5,0.036,34,131,0.99519,1.93,0.39,5.7,0,8,1
NA,5.7,0.77,0.14,6.3,0.047,35,182,1.03872,3.11,1.25,9.25,1,6,2
NA,7.2,0.32,0.42,1.5,0.044,52,196,0.99562,3.98,0.48,7.1,0,7,2
NA,6.8,1.15,0.38,30.2,0.514,13,74,0.9958,4.2,0,10.6,-1,8,1
NA,6.4,1.57,0.2,6.6,0.054,10,94,1.00156,2.43,0.69,14.8,-1,8,0
NA,7.3,0.22,0.31,59.4,0.04,39,302,1.03273,3.19,0.51,11.4,0,8,0
NA,6.6,0.47,2.56,10.6,0.17,151,201,1.09428,2.96,0.38,11.3,-1,7,1
NA,13.5,0.28,0.35,1.6,0.082,36,114,0.9668,3.56,0.5,5.5,-1,6,1
NA,8.1,0.325,0.02,1.7,0.393,16,56,0.9968,3.9,0.03,9.3,0,9,0
NA,6.8,0.32,0.28,2.3,0.166,56,100,1.00208,3.08,0.47,12.4,1,7,3
NA,6.9,0.56,0.26,6.5,0.06,33,193,0.9969,1.73,0.52,3.2,-1,8,1
NA,16.6,0.19,0.17,5.1,0.034,306,531,0.9942,2.18,0.45,16.4,0,7,1
NA,3.2,0.43,1.82,45.5,0.354,68,552,0.9906,5.36,0.94,12.1,-1,8,0
NA,8,1.69,0.39,25.1,0.039,50,340,0.99412,3.15,0.49,13.7,0,7,0
NA,1.3,0.25,0.39,18.2,0.055,37,155,1.00576,3.92,0.52,9,-1,8,1
NA,6.9,0.34,0.24,9.25,0.992,240,499,0.98986,3.26,0.58,10,0,8,0
NA,6.4,0.68,0.17,11.5,0.593,235,161,0.99546,3.02,2.1,10.2,0,7,1
NA,7.2,0.23,0.39,14.2,0.36,49,149,1.01247,2.98,0.48,14.4,0,8,2
NA,8.8,3.61,0.24,2.4,0.067,10,25,0.9969,3.19,0.59,9.5,0,10,3
NA,17,0.21,0.34,2,0.344,276,138,0.99176,3.05,0.76,14.9,1,9,3
NA,6.2,0.32,0.93,30.3,0.046,55,204,0.99745,3.16,0.61,9.1,1,7,2
NA,7.4,0.67,0.1,64.9,0.326,12,48,0.99888,3.23,0.7,9.5,0,10,0
NA,7.5,0.19,0.41,5.7,0.236,49,238,0.90983,3.21,0.43,8.8,-2,6,1
NA,2.2,0.47,0.31,9,0.054,39,148,1.01867,3.1,0.5,9.2,1,8,3
NA,6.9,0.31,1.49,7.3,0.031,281,151,0.99755,3.36,0.82,12,0,7,2
NA,4.4,0.32,0.39,4.3,0.38,67,127,0.9375,3.46,0.36,12.8,-2,5,2
NA,6.3,0.21,0.81,4.7,0.04,70,203,0.9514,3.07,0.75,10.7,0,7,3
NA,8.1,2.55,0.63,12.3,0.049,50,531,0.9971,2.57,0.57,10.2,-1,9,1
NA,4.4,0.74,0.09,2,0.067,5,10,1.07201,3.97,0.57,11.8,0,9,3
NA,4.5,0.69,1.44,2.1,0.275,6,31,0.9986,3.23,0.56,10.1,2,10,0
NA,17.4,0.28,0.33,13,0.046,31,123,0.9983,3.85,0.4,4.6,2,7,3
NA,7.1,0.26,0.38,52.7,0.05,46,289,0.96754,3.92,0.59,12.5,0,8,2
NA,3.1,0.63,0.07,6.1,0.09,11,37,0.9979,3.28,0.76,13.7,0,8,0
NA,6.9,1.3,0.3,7.8,0.423,11,548,0.996,3.23,0.15,8.1,0,7,2
NA,6.2,0.5,0.12,1.8,0.539,279,416,0.9512,3.28,0.87,9.8,0,8,1
NA,2.5,1.41,0.3,44.5,0.241,60,330,1.01932,3.7,0.5,9.3,-1,7,2
NA,7.1,0.23,0.27,3.5,0.038,344,112,0.99157,4.18,0.37,18.16666667,-1,8,2
NA,4.4,2.81,0.27,60.8,0.169,63,344,0.99854,3.66,0.43,6.6,0,7,0
NA,6.3,0.45,0.37,1.5,0.024,12,76,0.98876,3.38,0.86,12.3,-1,7,3
NA,6.1,0.53,1.19,19.9,0.091,24,139,0.99528,4.85,0.68,16.5,0,7,1
NA,5.1,0,0.42,18.05,0.05,128,688,1.03881,4.23,1.19,13.8,1,8,2
NA,4.5,0.62,0.35,43.5,0.424,11,392,0.9964,3.15,0.66,4.5,-2,9,1
NA,6.8,0.57,2.12,14.8,0.072,32,195,0.9801,3.43,0.48,9.8,-1,7,0
NA,16.8,1.01,0.24,2,0.118,19,128,0.9917,3.72,0.74,18.7,0,6,0
NA,6,0.18,1.77,24,0.317,40,131,0.96953,1.88,0.62,10.8,0,6,2
NA,9.1,0.28,0.56,1.9,0.694,52,280,1.03272,3.3,0.63,10,1,9,0
NA,1.7,1.52,0.58,1.9,0.071,5,18,0.998,3.09,1.2,10,-1,13,0
NA,15.2,0.39,0.5,11.1,0.327,25,150,0.96609,3.05,1.14,16.4,1,8,1
NA,6.2,0.3,1.27,1.1,0.032,53,227,0.91579,2.97,0.42,11.3,0,7,2
NA,5.8,1.57,0.87,42.4,0.506,195,381,0.99378,2.67,0.59,11,-2,6,0
NA,5.2,0.34,0.39,1.4,0.098,3,7,1.01204,3.19,1.53,11.4,1,11,3
NA,7.1,0.12,0.84,7.9,0.276,35,94,1.01062,4.27,0.56,17,-1,7,2
NA,3.6,0.27,1.46,25.75,0.042,34,135,1.0002,2.96,0.5,4.6,1,8,3
NA,9.1,1.34,0.32,19.9,0.04,16,128,0.97468,3.34,0.58,15.9,0,6,2
NA,7.7,0.27,0.34,1.8,0.42,50,157,0.9911,2.99,0.48,9.8,1,8,2
NA,6.9,0.38,0.25,9.8,0.04,28,191,0.9971,3.28,0.74,12.3,1,8,1
NA,7.7,0.41,0.28,56.55,1.208,145,78,1.0368,2.78,2.01,12.4,1,8,3
NA,12.4,0.35,0.44,11,0.052,53,247,0.9984,4.53,0.26,9.3,2,7,1
NA,7.5,0.88,1.33,6.5,0.626,53,501,1.06643,3.03,0.38,10.9,0,8,1
NA,0,0.65,0.12,2.6,0.303,15,10,1.0288,4.59,0.14,13.5,0,6,0
NA,6.4,0.45,0.32,14.9,0.213,36,162,0.96381,3.28,0.5,14.9,0,7,4
NA,8.5,0.32,0.64,8.25,0.194,14,441,0.96508,2.76,0.44,11.4,0,8,0
NA,6.1,0.15,1.12,40.6,0.035,40,83,1.04184,2.69,2.06,9.3,-1,7,2
NA,28.3,1.44,2.24,1.6,0.053,12,521,0.99008,3.13,0.52,12.2,1,6,1
NA,7.2,0.35,0.3,5.6,0.044,12,315,1.03236,2.93,2.95,4.4,1,8,3
NA,7.9,1.05,0.44,51.3,0.056,61,230,0.99505,3.54,0.4,11.8,0,7,1
NA,6.8,0.25,0.32,7.5,0.046,10,316,0.98844,2.7,0.67,8.5,0,7,2
NA,11.4,1.18,0.39,10.1,0.038,34,117,0.95734,3.36,0.59,13.9,0,7,2
NA,6.1,1.06,0.69,6.1,0.196,12,28,1.03251,3.98,0.73,16.2,-1,8,0
NA,7.1,1.93,2.02,7.1,0.284,28,426,1.02611,4.83,0.67,5.4,-1,8,1
NA,6.7,1.42,0.13,1.4,0.037,35,195,0.9937,3.52,0.54,9.4,-1,7,0
NA,6.8,0.98,0.35,2.3,0.042,16,85,0.94917,3.19,0.7,8.6,0,7,3
NA,7.9,0.38,1.63,5.4,0.052,20,72,0.98847,3.12,1.24,10.5,1,8,2
NA,6.8,0.19,2.4,4.9,0.047,199,60,0.99283,5.7,0.74,11,0,7,0
NA,14.8,1.51,0.66,8.5,0.036,46,579,1.02086,3.31,1.55,8.8,-1,7,2
NA,15.1,0.36,0.4,11.9,0.196,244,162,0.94624,2.67,0.93,22,-1,8,0
NA,7.4,0.3,0.3,5.2,0.053,45,163,1.03097,2.42,0.45,10.3,0,8,2
NA,6.5,0.29,0.36,22.95,0.066,34,192,0.99384,3.21,1.27,12.9,0,7,0
NA,0.6,0.16,0.34,12,0.029,26,90,0.96491,3.88,0.7,10.1,2,6,2
NA,11,0.64,0.5,1,0.127,63,493,0.99212,2.31,0.45,10.1,-1,7,0
NA,6.5,0.23,0.33,8.75,0.035,152,181,0.9962,2.93,0.47,10.7,0,8,0
NA,7.1,0.26,0.29,12.4,0.044,80,240,0.96428,3.04,0.42,9.2,-1,8,2
NA,6.2,1.2,1,7.1,0.05,28,247,1.03226,3.36,1.62,13.4,0,7,0
NA,7.6,0.38,1.31,12.5,0.05,68,143,0.9983,2.87,0.3,6,1,8,1
NA,6.5,0.14,0.64,36.2,0.038,12,291,0.9972,3.05,0.39,11.3,0,8,0
NA,14.1,0.29,0.55,8.7,0.038,49,495,1.01488,2.16,0.55,12.3,-2,8,1
NA,7.5,0.28,0.59,11.8,0.046,48,78,1.02617,2.7,1.13,5.7,-1,8,0
NA,8,0.22,0.31,48.7,0.049,24,398,1.02065,3.1,0.7,10.9,0,9,3
NA,7.8,0.53,0.3,29.5,0.076,17,31,1.00537,3.25,0.53,10,2,8,3
NA,5.9,0.25,0.44,33.2,0.03,40,377,0.92014,3.37,0.46,12.1,-1,6,1
NA,7.4,1.01,0.33,2,0.486,31,101,0.9931,2.81,0.74,9.9,0,8,0
NA,6.6,0.35,1.13,48.9,0.063,18,393,0.99099,3.1,3.78,9.4,0,7,1
NA,10.7,0.24,0.33,11.8,0.057,43,127,0.99693,3.67,0.47,10,0,8,2
NA,8.2,1.395,0.31,1.4,0.329,26,168,0.99212,3.47,0.46,12.66666667,0,5,0
NA,7.1,0.26,0.31,10.8,0.18,10,134,1.01617,3.08,0.52,7.9,2,7,4
NA,6.7,0.27,0.34,51.7,0.176,263,106,0.99288,4.27,0.43,6.8,0,8,3
NA,5.9,0.28,0.14,38.5,0.166,36,435,1.00608,4.55,0.44,12.8,1,6,3
NA,10.3,0.335,0.46,58.8,0.05,19,102,0.9894,3.41,0.41,8.2,-1,7,3
NA,7.9,1.42,0.43,39.35,0.286,13,106,1.00582,3.24,0.07,7.75,-1,9,1
NA,20.2,0.23,0.2,2.4,0.898,34,50,1.0015,3.15,0.06,12.6,1,11,4
NA,7.3,0.62,1.29,9.9,0.467,250,161,0.9937,3.51,0.28,11.2,0,8,1
NA,13.9,1.14,0.16,4.1,0.035,26,155,1.02338,3.25,0.54,9.3,0,8,3
NA,5.1,0.24,0.25,1.6,0.601,264,115,0.9921,3.39,2.15,10.9,1,7,2
NA,15.3,0.3,1.79,64.4,0.511,44,163,0.9895,2.75,1.4,15.1,-1,7,2
NA,7,0.4,0.3,13.3,0.364,46,300,0.99875,3.2,2.13,13.6,1,7,2
NA,6.5,0.26,0.32,11.6,0.028,36,179,0.99076,3.27,1.97,14.9,0,7,3
NA,11.2,0.345,1.92,1,0.068,43,143,1.03638,3.5,0.4,10.9,0,6,2
NA,6.2,1.115,1.22,1.9,0.036,37,117,0.98616,3.4,0.44,18.3,1,7,3
NA,12.8,0.61,1.07,15.2,0.09,50,87,0.99524,2.9,0.23,9.7,2,10,1
NA,17.4,0.27,0.46,9.7,0.048,89,123,0.9974,3.8,0.59,9.6,2,9,3
NA,8,0.22,0.34,16.8,0.044,45,163,0.97479,3.21,0.51,3.8,-2,9,0
NA,20.6,0.24,1.48,9.8,0.047,20,46,0.9974,4.19,1.39,10,-1,9,2
NA,6.6,1.54,0.38,1.3,0.423,32,472,0.9916,2.57,0.42,10.7,1,7,2
NA,7.6,0.36,0.48,50.4,0.074,112,193,0.98655,3.04,0.56,9.2,0,8,1
NA,6.8,0.31,0.3,8,0.028,22,122,0.99164,3.13,0.52,12.6,1,7,4
NA,6.2,0.37,0.42,42.5,0.036,15,70,0.96651,3.25,0.48,12.7,1,7,3
NA,7.1,0.22,0.34,4.5,0.395,61.5,183,0.99391,2.56,1.63,8.3,0,8,3
NA,6.5,0.13,0.8,22,0.047,56,134,1.08029,2.22,0.97,9.8,1,8,3
NA,6.7,0.16,0.29,1.8,0.122,26,133,0.98069,3.06,1.38,11.4,-1,7,1
NA,16.7,0.36,0.25,5.7,0.015,296,450,0.94047,3.7,0.59,12.1,0,8,0
NA,6.6,0.38,0.42,6.2,0.061,33,214,0.9976,4.08,0.56,7.7,0,7,2
NA,5.4,0.18,0.27,12.4,0.041,19,187,0.97276,3.42,0.4,9.4,-2,6,2
NA,0,0.01,0.54,2.7,0.105,5,133,0.9988,2.23,0.07,8.8,0,11,1
NA,7,0.18,0.34,39.3,0.125,12,136,0.9922,3.25,1.5,6.7,-1,8,1
NA,26,0.23,0.33,35.3,0.037,202,120,1.0277,4.33,0.69,10.6,1,7,4
NA,6.6,0.32,0.28,42.4,0.494,32,183,0.97229,4.51,0.43,10.9,0,7,2
NA,7,0.275,1.91,38.1,0.045,42,550,0.94178,2.99,0.47,10.8,2,8,2
NA,1.8,0.27,0.64,4.5,0.038,58,421,0.98956,2.92,0.31,12.6,0,6,0
NA,6.6,0.13,0.78,7.1,0.058,47,342,0.9946,3.15,1.46,8.7,1,7,3
NA,15.3,0.37,0.36,1,0.045,17,30,1.0311,4.22,1.92,10,-1,9,2
NA,7.3,0.19,1.27,7.4,0.057,67,312,0.99807,2.94,0.41,8.8,1,8,1
NA,10,0.27,1.89,2.4,0.07,127,151,0.9968,3.08,2.11,3.7,-1,8,1
NA,7.9,0.19,0.44,1.2,0.122,45,378,0.94762,2.11,0.55,14.2,2,8,4
NA,3,0.615,0.3,2.8,0.084,35,122,0.9984,4.4,0.56,9.8,-1,10,0
NA,7,0.2,0.69,23,0.046,37,375.5,0.96004,3.14,0.46,3.5,0,8,3
NA,6.6,0.91,0.36,2,0.286,57,330,0.99604,3.4,0.73,9.6,-1,7,1
NA,11.6,2.11,0.26,7.8,0.038,18,97,0.99477,3.36,0.46,9.4,-1,6,0
NA,14.1,0.81,0.31,1.6,0.235,16,111,0.9936,3.15,0.45,10.4,0,9,1
NA,8,0.29,0.25,2.5,0.055,40,210,0.99316,3.67,0.67,10,1,7,2
NA,6.3,0.37,0.8,37.9,0.055,131,167,0.97762,3.87,0.11,5,0,7,1
NA,2.5,0.675,0.2,1.7,0.033,44,353,0.99002,3.34,0.48,9.8,0,6,2
NA,8.4,0.5,0.4,1.9,0.09,79,216,0.9965,3.19,2.2,6.3,0,9,0
NA,6.9,0.3,0.3,50.15,0.408,110,435,1.00024,3.07,0.32,12.7,-1,8,1
NA,6.3,0.24,1.75,1.6,0.057,48,131,0.9934,3.45,0.7,16,0,7,2
NA,5.6,1.2,0.29,29.8,0.037,45,122,0.99268,3.25,0.99,16.4,1,6,4
NA,8.4,0.18,0.32,33.8,0.046,12,31,0.9953,3.03,2.16,9.3,-1,8,2
NA,9,0.51,0.78,33.2,0.099,23,795,0.99857,4.32,1.5,10.4,0,8,2
NA,6.9,0.51,0.23,9.8,0.072,13,22,1.01594,3.4,0.64,3.9,1,8,3
NA,5.8,0.15,0.34,1.7,0.037,301,119,0.96525,3.68,0.78,10.2,-1,6,2
NA,8.8,1.16,0.19,12.5,0.034,38,115,1.04362,2.24,0.43,9,0,6,1
NA,0.2,0.28,0.27,10.3,0.025,26,108,0.95553,3.2,0.62,10.7,1,7,1
NA,7.9,0.29,0.39,4.8,0.442,6,117,1.05606,2.87,0.42,10.7,1,9,0
NA,6.9,0.19,0.49,6.6,0.036,49,269,0.9932,3.38,1.06,17.4,0,8,2
NA,3.3,0.28,0.27,6.6,0.029,20,117,0.99048,3.21,1.48,15.9,0,8,2
NA,6.3,0.22,0.89,30.3,0.05,20,72,0.97146,3.43,0.56,10.8,-1,6,2
NA,7.9,0.16,0.24,70.2,0.009,180,361,1.02589,4.72,2.03,10.3,1,7,4
NA,3,1.37,1.2,7.8,0.14,14,130,0.96154,4.02,0.45,10.1,0,8,3
NA,11,1.66,0.24,2,0.343,69,18,0.9979,3.78,2.35,10.5,-1,12,2
NA,18.1,2.41,0.35,4.7,0.042,34,122,0.9927,3.63,0.38,13.6,0,7,2
NA,9.2,0.23,0.42,74.5,0.042,55,239,0.96919,3.67,1.34,10,0,8,1
NA,5.7,1.42,0.25,18.4,0.036,129,182,0.99946,3.13,0.62,9.3,-1,7,1
NA,6.5,0.28,0.35,1.9,0.053,99,93,0.99456,3.4,0.47,5.6,-1,7,3
NA,6.5,0.23,1.87,37.1,0.621,190,112,1.0056,4.31,0.54,3.2,0,7,0
NA,5.5,0.36,0.25,24.2,0.265,198,118,0.98231,4.8,0.67,12.5,-2,6,0
NA,6.3,0.48,1.72,15.5,0.06,74,156,1.0308,3.79,0.77,9.4,0,7,0
NA,19.2,0.31,0.3,0.9,0.034,16,209,0.96336,2.83,0.52,5.3,0,9,2
NA,7.4,0.33,0.49,2.6,0.13,27,294,0.9666,2.44,0.75,14.2,0,13,1
NA,9.9,0.2,0.22,1.3,0.194,25,503,0.99296,4.21,0.43,12.9,-1,6,1
NA,7.2,0.62,0.06,2.7,0.146,237,85,0.97266,3.51,0.23,6.3,0,8,1
NA,5.6,0.46,0.26,5.7,0.642,12,90,1.02393,2.48,1.26,9.3,1,6,0
NA,12.4,0.59,0.07,3.4,0.1,20,57,0.99598,2.53,0.78,11.7,1,8,0
NA,15.6,2.38,0.41,5.9,0.046,183,13,1.04312,3.3,1.25,11.6,0,10,0
NA,16.7,0.26,0.22,31.1,0.377,1,505,1.01736,1.42,0.32,11.4,0,6,1
NA,6.9,0.2,0.37,59.7,0.027,24,495,0.96587,3.38,1.14,17.9,1,7,4
NA,8.4,0.62,0.49,7.3,0.036,8,161,1.03836,3.2,0.27,5.8,0,8,0
NA,6.8,0.34,0.36,47.9,0.029,261,128,0.99318,3.26,0.35,11.95,0,8,4
NA,6.7,0.49,0.28,10.2,0.042,161,115,1.03145,2.68,0.86,14.6,0,7,1
NA,8.6,1.49,0.42,10.7,0.307,35,89,1.0064,1.02,0.58,15.1,-1,9,3
NA,6.9,0.2,0.34,55,0.068,48,132,0.98993,1.95,0.42,11.7,-2,6,0
NA,15.1,0.28,0.34,3.6,0.04,50,572,0.98738,2.4,0.43,17.6,0,7,2
NA,6.7,0.35,0.49,10.8,0.038,83,157,1.01127,2.08,0.14,6.6,-1,7,2
NA,5.9,0.12,0.28,4.1,0.352,24,295,0.99094,3.29,0.55,10.65,0,6,2
NA,2.1,0.31,1.12,2.2,0.088,35,39,0.99692,4.5,0.83,11,0,10,0
NA,11.6,1.78,0.3,3.8,0.039,34,123,0.977,3.25,0.44,9.2,-1,7,2
NA,5.1,0.52,1.31,2.7,0.054,30,79,0.9932,3.32,0.73,9.3,0,6,1
NA,9,0.74,0.49,7.2,0.039,146,927,1.00675,2.94,1.9,10,0,10,1
NA,7.4,0.2,0.3,4.7,0.041,67,148,0.9932,3.16,0.35,10.2,0,7,2
NA,8.3,1.01,0.34,6.6,0.093,146,12,0.99408,2.98,1.98,12.4,2,9,4
NA,6.9,0.37,2.63,12.4,0.39,46,670,1.03238,3.35,1.45,12.7,-1,6,1
NA,3.8,0.22,0.32,8.8,0.032,37,98,1.03442,3.08,0.6,11.3,0,8,4
NA,3.8,0.29,0.48,39.1,0.108,66,655,0.9972,2.33,2.28,9.3,-1,8,0
NA,6.9,0.36,0.14,34.3,0.627,35,401,0.9977,3.13,0.51,7.2,1,8,1
NA,15.9,0.23,0.29,2.3,0.186,14,207,0.96338,3.1,0.58,5,1,7,3
NA,9.9,0.34,0.38,1.5,0.053,47,400,1.03625,3.26,0.82,10.6,1,11,2
NA,6.7,0.91,0.41,2,0.539,240,486,0.95984,3.22,0.6,9.2,0,8,1
NA,9.1,0.28,0.48,12.1,0.067,36,161,0.9967,2.73,1.04,10.6,-1,10,0
NA,9.1,1.38,1.17,15.7,0.087,15,33,1,3.77,1.85,10.2,1,13,1
NA,8.6,1.38,0.36,1.8,0.495,201,55,0.9956,3.25,1.49,14.5,0,9,3
NA,10.7,1.04,0.3,13.1,0.466,35,203,0.92797,3.04,0.57,15.3,-1,8,0
NA,7.4,1.52,0.35,14.1,0.05,162,100,0.9904,3.22,0.27,10,0,7,1
NA,5.6,0.36,1.07,7.8,0.043,470,28,1.02641,3.23,0.53,10.3,0,6,2
NA,10.1,0.07,0.3,35.3,0.047,17,236,0.95706,3.22,0.71,1.9,1,9,1
NA,16.5,1.63,1.78,20.8,0.035,248,184,1.04902,3.7,1.09,12.3,1,7,3
NA,6.5,0.58,1.53,2.8,0.382,40,192,0.99159,2.96,0.63,15.9,0,7,3
NA,11.1,1.38,0.3,2.1,0.649,37,25,0.99606,3.5,1.24,9.7,0,8,0
NA,9.7,0.3,0.27,2.8,0.05,46,165,1.00665,0.6,0.4,8.7,0,8,2
NA,6.4,0.23,0.7,3.95,0.135,56,142,0.98302,2.46,0.65,10.6,1,7,3
NA,3.3,0.21,1.12,12.05,0.042,41,67,0.9997,3.28,0.5,9.8,0,7,3
NA,13.9,0.2,0.38,22.5,0.948,416,458,0.9781,3.15,0.37,5.1,0,8,2
NA,6.9,0.86,0.3,3.3,0.036,97,121,0.9926,3.42,0.6,10.8,0,7,1
NA,13.2,1.37,0.08,34,0.266,248,164,0.99376,3.56,1.42,13.1,0,7,3
NA,7.7,1.62,0.36,25.4,0.157,266,46,0.9971,3.24,2.41,8.1,0,8,1
NA,4,0.46,0,1.9,0.587,25,128,1.00685,3.5,1.89,14.7,0,6,0
NA,7.6,0.21,0.6,51.4,0.046,151,165,0.9936,5.36,0.24,4.1,0,8,1
NA,11.8,0.24,0.33,12.3,0.046,31,145,0.9983,2.88,0.53,9.5,0,7,2
NA,14.1,0.26,0.13,4.5,0.049,35,116,0.918,3.42,0.9,13.7,0,6,0
NA,3.4,0.22,0.56,12.4,0.545,29,56,0.97595,3.23,2.08,9.5,1,11,4
NA,12.1,1.01,1.07,2.6,0.077,26,128,0.92169,4.07,0.85,15.6,0,8,1
NA,5,0.47,0.4,31.5,0.038,90,315,1.00057,3.32,0.47,10.7,0,6,0
NA,11.7,0.32,1.91,7.9,0.048,53,186,1.03705,3.14,0.5,10.9,-1,7,1
NA,8.7,0.23,1.89,12.55,0.054,136,138,0.9924,3.6,0.8,10.8,-2,7,2
NA,11.5,0.315,1.5,56.6,0.281,5,148,0.9987,3.33,0.7,9.2,1,12,2
NA,7.4,1.52,0.35,6.1,0.144,10,264,0.99244,4.04,0.52,12.5,1,8,2
NA,3.5,1.89,0.07,2,0.759,124,95,1.00801,2.85,0.56,18.9,-1,6,1
NA,14.3,0.29,0.67,69.2,0.047,248,525,1.04345,2.9,0.6,6.5,0,8,2
NA,8,0.22,0.63,46.4,0.044,35,163,1.01555,4.14,0.69,15.4,0,9,3
NA,2.1,0.27,0.19,5,0.236,235,114,1.03086,3.25,0.6,8.6,1,7,0
NA,7.7,0.35,1.89,27.2,0.039,44,110,0.95784,4.36,0.49,12.3,-1,7,1
NA,15.6,0.24,0.41,7.6,0.046,64,145,0.9998,3.06,0.39,14.3,0,8,1
NA,0.7,0.54,0.34,40.4,0.937,48,169,1.04738,2.96,0.4,6.4,-1,7,2
NA,8.2,0.5,0.35,44.8,0.23,36,127,0.9976,2.23,1.45,12.1,-1,9,1
NA,8.2,0.18,0.31,9.3,0.039,96,249,1.01279,3.07,0.52,9.5,1,9,0
NA,1.3,0.83,0.29,2.4,0.402,46,119,1.003,3.03,0.33,12.9,0,8,2
NA,7.6,0.56,0.22,24.5,0.203,57,286,0.95089,3.71,0.51,9.3,-1,8,0
NA,10,0.13,0.27,17.3,0.044,50,152,0.9934,3.45,0.98,6.3,0,9,0
NA,2.8,0.12,0.37,5.2,0.04,38,57,1.04345,2.48,0.67,10.1,-1,7,2
NA,0.9,0.25,0.48,12.1,0.055,45,122,1.00382,3.68,0.52,9.2,-1,8,0
NA,7.8,0.25,0.34,13.7,0.044,11,184,1.01483,3.3,2.16,5.1,0,8,2
NA,17.8,0.32,0.3,2.3,0.036,56,153,0.9978,4.28,0.97,9,0,9,2
NA,10.4,0.48,0.44,22.2,0.071,21,68,0.9992,4.2,0.63,3,1,11,0
NA,6.6,1.14,0.07,18.7,0.013,37,212,1.04145,3.04,0.35,7.3,1,9,2
NA,6.7,1.74,1.36,1.4,0.106,22,36,0.95254,4.26,1.02,8.7,-2,8,0
NA,16.4,0.19,0.4,16.55,0.045,63,143,0.9912,2.54,0.62,8.8,1,7,2
NA,13.8,0.67,1.19,6.3,0.046,31,165,0.9946,3.33,1.52,9.4,0,8,2
NA,15.1,0.3,0.49,40.6,0.445,17,105,0.95208,3.73,0.46,12.4,-2,8,0
NA,5.8,0.45,0.27,20.8,0.081,190,115,0.9914,3.07,0.42,24.3,0,6,1
NA,6.4,0.24,0.22,26.5,0.347,45,124,0.9944,3.29,0.32,10.1,-1,7,1
NA,6,0.14,0.37,1.6,0.037,40,89,0.9924,3.16,0.74,11.5,0,7,4
NA,7.2,0.585,0.73,17.6,0.04,143,314.5,0.99681,3.44,0.73,9.4,-1,8,1
NA,17.7,0.37,1.32,8,0.11,34,14,1.03241,3.17,0.66,13.6,2,8,2
NA,8,0.27,1.53,7.7,0.053,18,134,0.99732,4.44,3.56,10.2,1,9,2
NA,6.7,0.44,0.45,24.7,0.043,183,11,0.9944,3.36,1.61,11.7,0,6,2
NA,11.5,1.375,0.51,4,0.104,69,23,0.9996,1.85,1.78,10.1,-1,12,0
NA,6.1,1.41,1.41,7.1,0.184,61,963,1.00259,3.3,1.19,10.4,0,7,2
NA,6.7,0.27,0.33,11.2,0.264,9,45,0.99144,3.29,1.54,17.2,0,7,1
NA,6.8,0.28,1.99,7.6,0.051,30,162,0.99987,3.08,0.59,6.2,-2,8,3
NA,6.3,0.41,0.79,7.1,0.047,154,151,1.00429,3.2,0.42,10,-1,7,3
NA,4.8,0.34,0.37,37.3,0.037,183,272,0.96464,3.17,0.18,12.2,-1,5,3
NA,6.7,0.56,0.13,14.9,0.206,15,36,0.9592,3.61,1.49,4.4,-1,7,0
NA,6.7,0.345,0.34,12.6,0.068,54,143,0.96176,3.24,0.4,10.1,1,6,2
NA,6.3,0.59,0.37,7.9,0.047,58,83,1.03039,3.19,2.46,10.5,-1,7,3
NA,13.7,0.24,0.11,17.3,0.044,54,126,0.99888,2.12,0.47,9.2,1,7,2
NA,7.8,0.25,0.37,13.5,0.06,52,192,0.9975,1.78,1.04,6.9,0,8,0
NA,8.5,1.67,0.34,90.5,0.041,32,161,1.04949,3.58,0.4,22.3,0,9,2
NA,13.9,0.28,0.18,7.4,0.049,27,136,1.03551,3.53,0.71,5,0,7,1
NA,7.8,0.48,0.26,1.9,0.088,288,53,0.95169,3.43,0.37,9.2,0,9,0
NA,5.9,0.86,0.32,7.5,0.022,42,205,0.9722,2.43,1.06,11.5,1,7,2
NA,15.7,0.29,1.23,11.7,0.073,40,131,0.9958,3.38,0.34,14.5,-1,9,0
NA,6.9,0.34,0.74,11.2,0.174,45,573,0.96625,3.13,0.81,11.7,-1,8,2
NA,1.9,0.63,0.27,8.8,0.361,146,183,1.03191,3.08,0.38,9.3,1,8,3
NA,8,1.13,0.03,5,0.097,40,101,0.992,3.8,0.78,12.3,-2,9,1
NA,8.6,0.24,1.07,48.6,0.039,140,746,0.992,2.95,0.49,18,0,6,3
NA,6.2,0.19,0.33,1.4,0.036,256,55,0.96162,3.21,0.16,7,1,8,0
NA,7.2,0.62,0.4,6.3,0.526,17,86,0.96158,3.51,0.53,4.9,1,8,0
NA,8.7,0.17,0.3,7.6,0.215,32,106,0.9959,2.72,1.54,20.1,2,7,1
NA,7.2,0.585,0.35,18,0.04,5,233,0.99126,3.99,0.4,10.7,-1,6,1
NA,0.8,0.46,0.26,9.6,0.467,131,83,0.99114,3.53,2.24,5.7,0,8,0
NA,9.1,0.27,0.45,17.9,0.048,28,118,0.96637,3.2,0.46,10.1,0,10,4
NA,1.3,1.46,0,1.6,0.491,27,104,1.04413,3.34,0.89,14.5,1,7,3
