"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
3,8.9,1.56,1.75,6.6,0.123,35,62,0.9953,1.96,2.09,9.4,"0",7,"2"
4,0.1,0.38,0.45,13.6,0.071,45,137,1.01635,2.77,0.79,14.7,"0",8,"1"
3,7.6,0.3,1.85,10.6,0.039,31,119,0.99815,3.27,0.3,9.3,"-1",8,"0"
4,8.6,0.32,0.6,2.6,0.05,246,321,1.03483,3.25,0.61,10.6,"1",14,"2"
4,7.4,0.49,0.36,2.6,0.068,33,246,0.96559,4.19,0.63,10.5,"1",8,"2"
5,7.2,0.24,0.42,12.75,0.451,8,163,0.99386,2.43,0.57,12.9,"1",7,"4"
2,11.9,0.305,0.4,53.7,0.046,44,216,0.97933,2.45,0.46,4.4,"-1",8,"0"
4,6.9,0.25,0.36,1.3,0.036,126,381,1.01811,2.17,0.95,12.8,"-1",7,"1"
2,16.6,0.35,0.35,1.1,0.045,14,167,0.992,3.34,0.68,3.6,"-2",6,"1"
4,6.8,0.34,0.83,8.2,0.05,23,185,0.9928,3.51,0.5,5.3,"0",8,"0"
4,9.3,1.84,0.55,2.1,0.057,1,189,1.04814,3.11,1.6,8.2,"0",13,"3"
0,0.2,1.94,0.64,2.6,0.086,12,113,0.9662,3.38,0.74,10.7,"0",8,"0"
0,7.8,0.34,0.32,2,0.481,232,169,0.9964,3.34,0.59,15.6,"-1",9,"2"
2,11.9,1.8,0.33,2.1,0.18,231,149,1.04206,2.35,0.64,13.4,"-1",7,"0"
3,8.2,0.61,0.45,37.1,0.581,256,162,1.00604,2.17,0.34,7.1,"0",9,"3"
3,5.5,0.28,0.21,14.7,0.015,23,85,0.89282,3.14,0.42,12.5,"0",6,"2"
5,6.6,0.25,0.09,13.3,0.486,162,183,1.00571,3.42,0.69,15.2,"1",7,"3"
0,13.6,0.4,0.33,10.1,0.164,25,458,0.9949,3.91,0.67,11.1,"0",8,"1"
5,9.4,0.25,0.35,45.1,0.059,100,157,0.9984,3.51,0.48,9.8,"1",7,"4"
0,6.6,1.84,0.39,2.2,0.035,10,363,0.98916,3.87,0.5,7.7,"-1",7,"1"
4,11.2,0.23,0.46,5.5,0.524,9,72,0.9941,5.14,2.16,5.5,"0",9,"3"
6,6.7,0.28,0.31,7.4,0.637,28,81,1.02966,3.65,1.29,17,"0",7,"2"
2,13.5,0.13,0.46,0.9,0.04,9,65,0.97426,3.7,0.35,11.2,"0",7,"0"
0,3.8,0.05,0.37,48.1,0.916,20,138,0.99534,3.4,0.85,16.8,"1",8,"0"
5,9.7,0.25,1.99,4.1,0.041,32,80,0.95758,3.25,0.59,11.3,"1",8,"1"
2,5.9,0.94,0.27,7.9,0.576,119,197,0.99512,3.21,0.36,10.5,"-1",6,"2"
0,0,0.35,0.28,4.5,0.602,17,132,0.93953,3.42,3.1,13.7,"1",6,"0"
4,7.4,0.38,0.05,3.5,0.048,31,346,0.9951,3.1,0.42,10.6,"0",8,"3"
0,4.9,0.33,0.44,1,0.155,24,424,1.03068,4.07,0.88,11.2,"1",9,"0"
6,5.7,0.93,0.3,12.4,0.249,250,123,0.98963,2.92,0.56,11.6,"2",6,"4"
1,8.4,1.08,0.19,2.2,0.093,259,75,0.99994,2.97,0.62,11.3,"-1",9,"0"
3,7.2,0.3,0.4,6.95,0.058,51,215,0.98665,3.19,1.68,9.6,"-1",7,"1"
4,8,0.2,1.85,9.1,0.043,219,111,0.99158,3.09,0.32,11.2,"0",9,"3"
5,6.8,0.27,0.29,11.9,0.046,311,304,0.95249,3.02,0.58,10.4,"1",7,"3"
5,6.4,0.27,1.5,12,0.043,61,81,0.98019,2.07,0.59,12.8,"1",7,"3"
0,7.9,0.23,0.36,17.2,0.039,37,510,0.99946,3.65,0.01,12.6,"0",7,"0"
0,8.9,0.48,0.43,3.9,0.17,71,148,0.95786,3.17,1.15,10,"-1",10,"1"
3,5.8,0.3,0.47,54.9,0.202,135,136,0.9927,3.19,0.45,9.5,"0",7,"2"
2,3,0.55,0.35,7.8,0.051,43,331,1.03298,4.33,0.79,6,"-2",7,"1"
1,6.7,0.42,0.39,8,0.04,45,422,0.99703,3.31,0.1,8,"-2",8,"1"
3,6.2,0.34,0.25,12.1,0.059,33,380,1.02835,3.14,0.56,13.1,"-1",7,"2"
5,6.2,0.98,0.25,17.9,0.03,35,105,1.05289,4.56,0.44,8.9,"0",7,"3"
5,6.6,0.88,0.33,7.4,0.123,22,95,0.99268,3.25,0.49,9.6,"1",6,"3"
3,13.2,1.76,0.27,12.7,0.44,25,191,1.01801,3.63,0.59,9.3,"-1",8,"1"
4,6.8,0.25,0.32,10.3,0.041,66,272,0.9969,3.83,0.52,9.1,"0",8,"1"
4,6.6,0.75,0.5,71.8,0.036,41,181,0.97286,3.34,0.54,11,"0",7,"1"
1,8.6,0.34,0.36,1.4,0.125,60,119,1.00261,3.65,0.47,9.4,"-1",9,"2"
3,6.8,0.36,0.31,4.1,0.061,20,134,1.02871,3.18,0.28,4.2,"-1",7,"1"
3,13.8,1.35,1,2.2,0.053,142.5,123,0.94212,2.93,0.4,14.1,"0",7,"2"
4,7.4,0.33,0.36,4.2,0.067,134,178,0.9976,3.01,0.59,14,"0",8,"0"
0,10.4,0.34,0.37,3.6,0.228,157,399,1.02578,3.23,0.5,9.3,"0",7,"1"
3,6.8,0.63,0.25,51.3,0.058,275,133,1.03334,3.36,1.35,10.2,"1",7,"1"
0,4.4,1.53,0.31,50,0.599,18,141,0.98698,3.89,0.57,12.5,"1",7,"0"
0,6.6,0.34,0.4,3.7,0.046,198,170,0.94404,3.38,0.23,4.4333333333,"-1",7,"0"
4,0.5,1.11,1.74,14.9,0.092,82,142,0.99705,3.14,1.76,9.7,"0",7,"2"
4,11.8,0.27,0.46,5,0.034,254,140,1.02054,2.84,1.81,11.1,"0",7,"2"
3,8.6,1.13,0.35,11.8,0.417,29,277,0.95014,3.49,0.66,2.7,"-1",6,"2"
3,6.8,1.32,0.24,56.2,0.22,55,163,1.01575,3.26,0.46,15.4,"-1",7,"1"
4,6.8,0.69,0.25,8.5,0.444,34,229,0.99668,3.19,3.6,11.3,"1",9,"2"
3,6.2,0.25,0.26,13.5,0.254,26,134,0.99784,2.26,0.31,6.5,"-1",7,"3"
0,10.4,0.65,0.06,2.4,0.088,6,98,0.99348,4.16,0.54,16.05,"0",7,"0"
4,6,0.88,0.26,5,0.046,31,397,0.99238,3.34,0.44,13.7,"0",8,"1"
3,7.8,1.75,0.44,1.3,0.5,206,166,1.0297,3.9,1.69,4.8,"0",9,"2"
4,7.8,0.7,0.06,1.9,0.039,112,191,0.99628,3.4,0.01,10.9,"1",9,"3"
3,6,0.16,0.3,50.3,0.579,43,168,1.0443,2.49,1.78,19.2,"0",6,"1"
0,6.7,0.35,0.3,3.4,0.048,28,113,1.02724,3.33,0.44,10.1,"-1",7,"0"
6,7.6,0.72,0.31,6,0.02,77,90,0.98981,2.03,0.7,13.4,"1",7,"3"
3,21.1,0.485,0.43,5.25,0.581,20,72,0.9918,3.23,0.53,14.4,"-1",8,"1"
4,5.7,0.33,3.14,112.9,0.052,391,128,0.99475,4.38,2.01,12.1,"1",7,"3"
4,15.7,0.43,0.49,13,0.033,37,158,0.94895,5.52,0.35,11.3,"0",9,"1"
5,13,0.93,0.28,7.3,0.037,491,203,0.9952,3.7,1.39,9.4,"0",9,"2"
3,9.2,0.24,0.31,2.3,0.579,63,113,0.99013,3.29,0.15,12.9,"-1",7,"3"
2,5.8,1.73,0.35,7.7,0.053,36,444,0.92945,3.28,0.5,10.2,"0",6,"0"
5,7.3,0.18,0.44,14.75,0.045,40,266,0.9924,3.15,0.46,14.2,"0",8,"2"
5,6.2,1.17,0.41,1.6,0.035,40,100,0.98914,4.11,0.41,15,"0",7,"3"
4,10.2,0.04,0.41,65.3,0.058,76,105,1.02363,2.54,0.51,9.7,"0",9,"3"
3,8.4,0.52,0.02,15.6,0.179,73,88,1.0004,3.2,0.82,8.9,"-1",9,"2"
5,4.8,0.25,0.31,2,0.802,35.5,437,0.94658,3.37,2.06,11,"0",7,"0"
0,7.5,1.15,0.05,35.5,0.317,39,396,1.00575,4.56,0.11,10.1,"-2",8,"0"
4,6.2,0.835,0.3,16.9,0.359,28,169,0.99728,3.18,0.47,9.6,"0",7,"3"
4,1.3,0.41,0.39,1.7,0.077,267,116,0.99054,3.27,0.27,11.5,"-1",7,"1"
3,18,0.34,0.19,7.2,0.151,52,109,0.95667,3.11,0.41,12.1,"-1",8,"1"
3,22.5,0.64,0.69,2.3,0.338,14,438,1.03899,2.37,0.9,4.2,"-1",7,"2"
0,7.4,0.57,0.23,9.65,0.045,53,147,0.99731,2.23,0.99,10.5,"1",8,"0"
6,4.1,0.26,1.17,6,0.093,17,121,1.00361,3.09,0.72,11.6,"1",9,"4"
4,9.7,0.44,0.79,32.65,0.039,5,126,1.02288,2.53,0.86,9.9,"0",11,"2"
4,8.1,0.31,0.44,8.9,0.161,65,153,0.99685,3.11,0.56,9.1,"1",7,"3"
4,7.8,1.35,0.29,24.6,0.036,47,579,0.99168,2.59,0.43,12.2,"0",8,"2"
4,8.4,1.32,0.32,31.4,0.321,241,108,1.02629,5.68,0.35,6.7,"0",9,"1"
4,7.1,0.97,0.28,3.6,0.043,61,346,0.993,1.85,0.78,11.4,"0",8,"1"
5,6.8,0.17,0.29,1.1,0.306,32,133,0.98483,3.15,0.45,11,"0",7,"3"
5,15.3,0.23,0.94,6.3,0.048,41,143,0.9966,2.72,0.5,9.1,"1",9,"2"
6,6.9,0.73,0.28,7.8,0.242,43,56,0.96835,2.96,0.6,7,"0",7,"3"
0,7.4,0.95,2.02,14.35,0.578,118,191,1.01397,3.32,0.88,8.7,"0",10,"2"
3,5.3,0.33,0.57,7.8,0.052,63,183,0.99657,3.39,0.65,9.5,"0",7,"1"
4,20.9,0.27,0.33,7.45,0.064,200,45,1.01879,2.7,0.4,9.5,"0",7,"1"
7,6.9,0.03,1.55,56.8,0.036,33,440,0.9934,2.68,0.47,9.5,"2",7,"3"
5,5.8,0.33,1.01,38.3,0.164,25,104,0.9909,2.4,0.53,15.55,"0",6,"2"
5,11,0.22,0.3,10.6,0.499,67,194,0.99654,2.89,0.42,9.7,"1",7,"2"
5,6,0.62,0.75,2.3,0.044,20,377,0.9895,3.31,1.5,16.6,"0",7,"3"
6,12.1,0.38,0.68,1.6,0.087,22,151,0.9948,3.02,0.45,10.4,"2",10,"1"
6,11.4,1.58,1.37,49.5,0.056,50,163,0.95394,3.19,0.12,14.7,"2",8,"2"
4,7.9,1.61,0.71,45.6,0.048,34,351,0.9983,2.99,0.3,9.2,"0",8,"3"
4,7.5,0.33,0.32,12.6,0.305,25,193,0.99552,2.87,2.08,10.5,"0",8,"4"
2,7.1,0.85,0.28,53.3,0.046,255,116,0.9998,5.03,0.39,8.7,"-1",8,"1"
3,19.3,0.31,0.22,13.3,0.048,125,212,1.01013,4.48,0.49,15.9,"0",8,"1"
2,8.4,1.07,0.4,8.9,0.16,33,152,0.9988,4.61,0.77,11.2,"-1",9,"2"
4,7.2,0.4,0.33,25.8,0.049,28,222,0.9927,2.97,1.01,10,"1",6,"1"
3,7,1.16,0.42,1.6,0.063,28,199,0.9961,3.23,0.59,10.3,"0",8,"2"
5,5,0.28,1.68,6.5,0.034,244,155,0.98774,3.3,0.32,16.5,"0",6,"2"
1,14.7,1.33,0.33,33.9,0.063,34,526,0.99561,2.86,1.72,11.5,"-2",7,"1"
5,8.9,0.61,2.02,18.8,0.051,62,110,0.9972,3.12,0.37,9.3,"2",10,"1"
3,8.5,0.17,0.14,2.9,0.636,29,168,0.99243,3.45,0.52,10,"0",6,"2"
4,7.7,0.75,0.27,28.5,0.119,198,514,1.04625,3.29,0.5,9.1,"1",9,"2"
3,1.5,1.69,0.41,101,0.046,29,213,0.99672,4.31,0.46,4.6,"-1",7,"2"
3,21.5,0.24,0.37,7.9,0.081,38,473,1.03219,3.12,0.55,9.9,"-1",7,"3"
0,10.4,0.21,0.02,2.5,0.624,24,438,0.9972,3.54,0.59,9.3,"0",8,"1"
5,10.2,0.01,0.66,1.8,0.039,140,25,0.98675,3.34,0.79,25.1,"0",10,"3"
1,14.5,0.6,0.23,1.3,0.042,15,32,1.01814,3.61,1.95,9.8,"-1",7,"0"
0,6.5,1.22,0.24,12.1,0.046,198,542,1.03297,2.99,0.54,9.5,"1",7,"0"
3,6.8,0.31,0.19,56,0.086,30,130,0.993,1.56,0.44,7.4,"0",7,"1"
0,2.4,0.38,0.6,7.4,0.06,45,113,1.02275,2.6,1.2,10.6,"1",7,"0"
5,8.5,0.35,0.29,49.2,0.036,24,499,0.9932,2.53,0.01,10.5,"1",9,"2"
2,7,0.25,0.31,1.8,0.249,24,76,0.97737,2.02,0.87,9.4,"-1",8,"1"
0,9,0.55,0.49,2.5,0.661,157,76,0.98229,1.82,0.52,10.5,"0",12,"0"
4,7.4,0.32,0.55,6,0.089,53,552,0.95545,2.96,1.54,8.7,"0",8,"3"
1,7.4,0.04,0.5,69.3,0.587,262,122,1.00639,2.28,0.44,9,"-2",8,"1"
3,17,0.14,0.28,14.5,0.041,15,235,0.9954,3.45,0.43,5.3,"-1",8,"1"
5,16.7,0.31,0.48,2,0.258,35,181,0.9436,4.6,0.74,14.6,"1",7,"3"
4,9.9,0.865,0.03,4.7,0.449,27,58,0.995,2.48,0.44,18.2,"0",7,"2"
5,3.8,1.2,0.32,5.4,0.054,44,159,0.99452,2.28,2.05,10.5,"1",7,"2"
3,6.9,0.23,0.31,23.5,0.057,92,32,0.96938,2.98,0.47,5.9,"0",8,"3"
2,6.2,0.485,0.38,1.5,0.065,275,380,0.994,3.63,2.11,9.7,"0",6,"1"
0,23.1,0.21,0.44,36.3,0.075,10,194,0.99055,3.07,1.51,9.2,"0",16,"0"
4,7.8,0.3,1.62,30.75,0.025,51,165,0.9928,2.6,0.32,8.8,"0",8,"2"
2,7.6,1.03,0.22,2.8,0.036,477,272,0.9926,2.59,0.29,10.2,"-1",8,"1"
0,9.1,0.22,0.58,8,0.387,46,375,0.97856,2.25,0.51,11.5,"-1",9,"1"
5,4.4,0.43,1.87,8.3,0.032,42,164,1.00844,3.29,0.62,12,"1",9,"2"
0,6.7,1.06,0.93,30.9,0.079,47,96,0.94133,3.16,0.58,9.3,"0",7,"0"
3,0.5,0.72,0.3,25.8,0.076,80,214,0.94874,3.39,0.65,5.8,"0",9,"1"
3,7.7,1.1,0.29,4.9,0.035,28,272,0.9995,3.19,0.58,12.3,"-2",8,"2"
4,15.3,0.2,0.26,45.2,0.048,53,125,0.998365,2.28,1.63,10.7,"0",6,"3"
2,8.5,0.17,0.18,8.8,0.485,0,127,0.95557,2.81,1.78,10.5,"0",9,"0"
4,3.2,0.27,0.69,3.2,0.384,156,448,0.97473,3.04,0.62,11.4,"0",8,"2"
4,5.8,0.26,0.26,15.25,0.053,20,553,1.02193,3.27,0.43,9.7,"0",6,"3"
5,6.5,0.24,0.55,11.6,0.055,304,253,0.97599,4.06,0.47,9.2,"2",7,"1"
3,6.9,0.19,0.38,1.15,0.434,38,297,0.99047,3.11,1.23,6.3,"0",7,"2"
0,6.6,0.14,0.27,4.5,0.073,27,95,0.99175,2.68,1.18,14.1,"0",8,"2"
4,6.7,0.26,1.93,5.8,0.025,161,74,0.9929,3.12,0.53,0.8,"0",7,"1"
3,6.7,0.56,0.93,68,0.042,36,429,0.98767,4.44,0.48,5.4,"0",6,"2"
5,6.7,0.46,0.18,50.8,0.034,25,98,0.9896,3.08,0.48,13.3,"0",7,"2"
6,9.7,1.42,0.42,59.5,0.044,58,132,1.00954,4.08,1.88,11.5,"1",7,"3"
6,6.7,0.26,0.49,20.8,0.032,31,154,1.03584,2.25,0.98,6.4,"-1",8,"2"
3,5.6,0.19,0.27,43.9,0.053,52,513,1.05807,3.5,0.39,11.2,"0",6,"2"
4,7.2,1.57,1.94,47.7,0.402,49,154,1.0825,3.2,0.52,10.4,"0",8,"1"
0,8.1,0.28,0.29,1.6,0.086,18,258,1.03522,4.25,1.47,8.5,"1",9,"1"
3,10.3,1.45,0.4,13.1,0.215,330,151,0.92325,3.18,0.63,10.4,"-1",8,"0"
4,19.8,0.22,0.38,14.8,0.054,75,49,0.95728,3.22,0.5,12.3,"1",9,"2"
4,27.1,1.5,0.42,64.8,0.566,36,120,0.97311,3.38,0.4,11.5,"0",6,"2"
5,7.2,0.26,0.18,49.6,0.405,33,406,0.99744,3.42,0.49,11,"0",6,"2"
4,7.7,0.23,0.35,34.3,0.046,60,171,0.97687,3.59,0.59,7.1,"0",8,"1"
5,7,0.6,0.28,14.9,0.032,57,536,1.08317,3.36,0.61,8.9,"0",8,"2"
3,7.1,1.6,0.16,13.1,0.072,40,107,1.04275,2.13,0.85,9.4,"-1",8,"3"
3,2.2,1.58,0.9,1.5,0.05,36,117,0.99001,2.57,0.54,9.7,"-1",7,"2"
8,4.8,1.07,0.3,26.05,0.365,34,133,1.03741,2.76,0.46,8.9,"2",8,"4"
2,17.1,0.28,0.29,47.6,0.051,25,12,0.99911,3.19,0.66,9,"-1",7,"1"
0,9,0.43,0.34,2,0.08,138,86,0.97299,3.82,2.89,9.8,"0",10,"0"
4,7.3,0.32,0.39,12.7,0.04,54,140,1.0602,3.3,0.47,11.7,"0",8,"1"
5,7.2,0.23,0.51,31,0.044,15,135,0.97479,3.23,2.18,11.3,"0",8,"4"
3,7.1,0.29,0.52,7.7,0.069,28,201,0.99954,3.3,0.67,9,"0",8,"2"
5,6.5,0.37,0.3,17.6,0.033,29,107,0.98894,3.14,0.6,15.7,"0",7,"4"
0,18.4,0.29,0.26,25.9,0.07,236,255,0.9978,2.33,0.71,9.3,"-1",10,"0"
6,8,0.34,0.42,1.7,0.257,49,354,1.04248,3,0.42,10.4,"2",8,"3"
4,0,0.38,0.33,20.1,0.509,246,131,1.03903,3.03,0.44,14,"0",8,"2"
3,7.3,0.28,1.04,11.8,0.67,21,123,0.97087,3.19,0.01,11.8,"0",8,"1"
4,7.7,0.96,0.2,2,0.047,15,60,1.08575,2.17,1.78,10.9,"1",9,"3"
4,18.3,0.26,0.66,1.9,0.935,52,125,1.00886,3.23,0.68,17.4,"0",8,"0"
4,2.5,0.24,0.28,1.4,0.039,40,115,1.03398,3.1,0.5,20.1,"-1",6,"1"
4,7.1,0.26,0.32,9.6,0.445,31,406,1.03545,3.17,1.16,11.2,"1",8,"0"
2,7.5,0.2,0.47,14.8,0.593,39,173,0.99944,1.33,0.35,21,"-1",8,"2"
5,16.2,0.27,0.32,29.4,0.465,542,3,0.9936,3.05,0.62,10.6,"2",10,"1"
5,6.8,0.19,0.4,12.5,0.055,284,162,0.99532,2.98,0.88,10.5,"1",7,"2"
3,9,0.34,0.56,8.1,0.026,14,15,0.993,2.94,0.36,2.6,"0",10,"0"
3,6,0.21,0.3,55,0.048,219,127,0.97412,3.18,0.39,6.8,"0",7,"0"
7,7.8,0.29,0.37,7,0.042,237,74,0.95708,3.26,1.78,13.8,"1",8,"3"
4,7.5,0.24,0.02,10.6,0.403,266,153,0.98511,3.16,0.53,8.8,"1",8,"2"
6,12.1,0.41,0.04,7.1,0.036,291,82,0.96632,3.36,0.33,12.5,"0",6,"4"
4,7.4,0.26,0.49,8.2,0.042,148,150,0.9917,3.23,0.49,20.9,"0",8,"2"
0,7.4,0.26,0.37,56.2,0.047,42,147,0.9982,3.15,0.72,18.9,"-1",8,"0"
5,3.3,0.6,0.52,2.1,0.083,39,221,1.03086,3.3,0.56,7.1,"1",8,"3"
4,6.8,0.23,0.48,111.2,0.059,238,165,0.99528,4.14,0.45,15.4,"0",8,"2"
4,6.3,0.37,0.68,1.4,0.204,15,97,0.9931,2.39,0.43,10,"0",7,"2"
4,7.4,0.3,0.03,2,0.377,142,101,0.9931,2.96,0.55,6.8,"1",8,"3"
5,16.8,0.4,0.18,9,0.051,28.5,382,0.9964,3.57,2.14,8.8,"2",7,"3"
3,9.6,2.91,0.4,16.3,0.044,83,135,1.01877,2.35,0.5,9.8,"0",10,"0"
4,9.2,0.71,0.23,39.2,0.042,51,302,0.9948,3.75,0.65,5.5,"0",10,"2"
5,10,0.04,0.34,10.6,0.036,31,189,1.00996,3.27,0.56,9.3,"1",8,"3"
5,18.3,0.19,0.27,1.6,0.054,60,136,0.94435,3.47,0.29,11,"0",8,"2"
3,5.2,0.72,0.47,11.5,0.146,28,200,0.96932,2.59,1.45,7.5,"0",7,"2"
0,7.2,0.27,0.77,2.9,0.047,13,100,0.9936,3.28,0.43,9.8,"1",7,"0"
2,4.6,0.3,0.35,20.4,0.058,25,125,0.99856,3.45,1.51,9.4,"-1",7,"1"
2,18.5,0.31,0.34,10.7,0.471,51,181,0.9977,3.85,0.43,8.7,"-1",8,"2"
3,7.9,0.35,0.26,9.7,0.416,62,616,1.03664,2.24,2,19.4,"-1",9,"1"
5,2.1,0.23,1.18,10.2,0.043,275,140,0.94677,3.34,0.46,5.7,"1",6,"3"
5,6.8,0.44,0.42,8.5,0.305,130,147,0.99197,3.32,0.46,12,"1",8,"2"
4,5.1,0.12,0.03,5.5,0.136,23,114,0.99164,3.25,0.48,16.1,"1",6,"0"
0,8.3,0.59,0.02,1.8,0.184,24,378,1.00765,2.75,1.61,9.7,"0",8,"0"
6,5.9,0.24,0.26,9.3,0.417,36,767,0.99316,3.44,0.51,10.4,"1",9,"3"
0,7.5,0.52,0.4,2.2,0.053,34,270,0.96932,2.57,0.35,11.8,"-2",8,"0"
3,0,1.58,0.29,14.4,0.118,68,118,1.02262,1.94,0.59,11.7,"-1",7,"3"
4,6.9,0.23,0.78,13.5,0.014,34,266,0.99138,2.83,0.57,11,"0",6,"2"
5,7.2,0.4,0.38,4.9,0.313,40,109,0.95885,3.97,0.46,12.6,"1",8,"3"
2,9.2,0.28,0.28,10.2,0.058,39,160,0.996,3.96,0.77,22.3,"-1",10,"2"
2,5.9,1.49,0.24,63.2,0.05,56,223,1.01429,3.63,2.16,8.6,"-1",7,"0"
2,15,0.27,0.26,32.9,0.102,208,216,0.9984,3.15,0.94,9.3,"-1",7,"1"
6,7,0.27,0.36,42.5,0.045,228,929,1.001,3.71,0.45,8.8,"2",8,"3"
4,17.7,0,1.88,6.4,0.149,16,172,1.00177,2.99,1.96,7.7,"0",8,"2"
2,19.2,0.53,0.09,5.2,0.037,26,145,0.96781,3.75,0.32,9.4,"-1",10,"1"
0,5.3,0.03,1.4,0.1,0.07,492,386,0.99426,3.38,1.55,17.7,"-2",9,"1"
2,6.6,0.18,0.28,3.3,0.044,17,376,0.97201,3.42,0.64,7.8,"-2",7,"0"
1,6.6,0.58,0.33,8.5,0.042,36,141,0.99546,3.74,0.6,10.4,"-2",7,"1"
3,6,2.08,0.39,12.9,0.027,20,127,0.991,3.3,1.76,11.3,"-2",7,"0"
4,9.8,0.3,0.38,8.6,0.028,46,97,1.04782,2.96,0.38,16.1,"0",7,"3"
3,1.6,0.26,0.15,1.3,0.213,51,154,0.99354,3.14,0,14.2,"0",6,"0"
4,12,0.26,0,2,0.084,6,255,0.95294,3.49,0.96,9.9,"0",8,"2"
3,7.1,0.32,1.04,12.3,0.051,52,194,0.99676,3.5,0.67,9.4,"0",7,"0"
0,6.2,0.36,0.45,5,0.06,22,210,0.999,2.44,0.56,8.4,"-1",7,"0"
3,7.9,0.18,0.33,6.4,0.033,67,150,0.98946,2.92,0.85,10.5,"-2",8,"1"
3,7,2.65,0.32,7.2,0.52,43,160,0.96966,4.36,0.55,4,"-1",7,"2"
4,6.4,0.42,0.58,54.4,0.048,28,260,1.0003,3.27,1.01,10.98,"1",7,"1"
4,8.6,0.29,0.49,0.9,0.332,21,113,1.01155,1.96,1.2,5,"1",8,"1"
5,7,0.15,1.21,14.3,0.039,41,98,1.04217,3.67,0.5,15.3,"-1",7,"1"
5,3.2,0.24,0.29,57,0.062,29,104,0.94716,3.59,0.47,6.5,"0",8,"4"
4,8.3,0.25,0.33,9.9,0.556,65,72,0.95389,3.74,0.48,9.5,"1",9,"2"
4,7.7,1.38,1,19.6,0.18,134,189,1.03921,3.33,2.1,12,"0",9,"3"
2,7.1,0.2,0.19,7.8,0.302,48,123,1.05267,3.89,0.5,9.4,"-1",8,"0"
0,7.3,0.64,0.35,1.6,0.378,31,131,1.01949,1.18,1.62,10.7,"-1",8,"0"
0,6.2,0.16,0.25,62.2,0.797,43,90,0.97665,4.09,0.74,13.7,"0",7,"0"
5,7,0.25,0.72,37.7,0.046,47,157,0.99828,3.43,0.48,10.4,"1",8,"3"
5,5.3,0.38,0.2,6.8,0.63,57,159,0.99459,3.24,0.43,12.8,"1",7,"0"
0,15,1.27,0.36,8,0.076,51,88,1.00266,3.53,1.72,3.1,"-1",8,"0"
2,6.8,2.95,0.32,1.7,0.058,7,30,1.01416,3.07,0.59,11.8,"-1",8,"1"
0,9.4,0.57,1.41,5.1,0.062,25,98,1.04115,4.29,0.33,9.1,"-1",9,"0"
2,2.8,0.17,0.8,2.6,0.179,33,78,1.03606,2.46,0.72,9.1,"-2",7,"2"
4,4.9,0.23,0.43,11.75,0.045,215,566,0.9969,2.7,3.54,10.8,"1",7,"2"
1,6.1,2.34,0.44,3.5,0.094,5,109,1.00602,2.84,0.43,7.8,"0",6,"0"
2,7.2,0.3,1.35,67.6,0.109,14,963,0.99576,2.95,1,10.6,"-1",8,"0"
5,5.9,0.25,1.76,1.5,0.029,35,81,0.9892,3.23,0.46,12.2,"1",6,"2"
5,6.2,0.05,0.29,3.2,0.043,80,89,0.98956,3.06,1.78,10.1,"0",7,"3"
0,9.5,0.74,0.78,11.4,0.131,270,73,0.9456,3.2,0.45,9.5,"0",9,"2"
4,11.3,0.76,1.27,30.5,0.032,248,148,0.97117,3.39,0.52,11.5,"-1",10,"2"
0,8.3,2.19,2.58,2.3,0.205,406,104,0.95373,3.48,0.49,10.9,"1",9,"0"
5,7.1,1.11,1.09,3.6,0.05,9,45,1.00152,3.08,0.4,10.1,"1",7,"2"
0,4,0.5,0.14,2.1,0.089,7,14,0.97483,3.19,1.6,9.6,"0",13,"0"
4,5.1,0.26,1.6,14.3,0.034,26,99,0.99449,3.23,0.53,17.7,"0",6,"3"
5,7.9,0.36,0.49,8.65,0.114,42,186,0.95752,2.25,0.38,13.3,"-1",9,"2"
3,8.9,0.5,0.25,48.8,0.049,114,99,1.00815,4.28,0.44,7.9,"0",6,"0"
0,6.6,0.37,0.93,65.3,0.062,37,53,0.99374,3.97,0.56,12.4,"0",7,"0"
2,12.6,0.21,0.88,9.6,0.081,300,399,1.03726,2.85,0.66,23.2,"-1",7,"1"
6,7.1,0.9,0.23,9.3,0.316,24,100,0.99062,2.39,0.57,13.4,"1",8,"3"
5,8.9,0.36,0.41,2.7,0.04,97,143,0.99173,3.33,1.53,12.2,"0",8,"3"
0,7.1,0.43,1.18,5.5,0.086,146,129,0.9973,3.03,0.39,8.7,"0",8,"1"
0,13.2,1.49,0.55,2.7,0.53,9,483,1.0006,3.72,2.27,9.4,"0",14,"0"
0,2.2,0.28,0.3,2.6,0.451,254,208,0.95056,3.26,0.68,14.4,"1",9,"0"
5,0.4,1.04,0.43,68.3,0.038,60.5,429,0.9948,3.58,0.94,6.4,"1",7,"2"
0,9,0.61,1.82,2.9,0.248,8,92,0.9982,1.87,0.61,9.5,"0",10,"0"
0,7,1.42,0.26,7.3,0.08,37,221,0.99184,1.15,0.58,9,"0",8,"0"
4,1.6,0.26,0.16,6,0.039,192,125,0.98891,3.13,0.55,10.7,"0",8,"1"
0,7.1,0.59,0.27,2.3,0.079,20,25,0.9955,3.57,0.58,13.7,"-1",8,"0"
